peg_x,peg_y,success,file,demo,radial,depth,upright
0.13463,-0.01182,0,gen_mimicgen_failed.hdf5,demo_23,0.09939,0.00000,0.0000
0.08280,-0.02595,0,gen_mimicgen_failed.hdf5,demo_230,0.11148,0.00000,0.9163
0.18703,-0.07552,0,gen_mimicgen_failed.hdf5,demo_231,0.01051,0.01641,0.9999
0.22958,0.11053,0,gen_mimicgen_failed.hdf5,demo_232,0.09322,0.00000,-0.7599
0.20275,0.10191,0,gen_mimicgen_failed.hdf5,demo_233,0.01106,0.01597,0.9984
0.14441,-0.05137,0,gen_mimicgen_failed.hdf5,demo_234,0.02084,0.00000,0.0723
0.21412,-0.10122,0,gen_mimicgen_failed.hdf5,demo_235,0.24605,0.00000,0.9997
0.24088,0.00786,0,gen_mimicgen_failed.hdf5,demo_236,0.01304,0.01214,0.6186
0.15931,-0.01951,0,gen_mimicgen_failed.hdf5,demo_237,0.14067,0.00000,1.0000
0.19178,0.07051,0,gen_mimicgen_failed.hdf5,demo_238,0.10818,0.00000,1.0000
0.16338,-0.03340,0,gen_mimicgen_failed.hdf5,demo_239,0.15732,0.00000,0.9843
0.18270,-0.04957,0,gen_mimicgen_failed.hdf5,demo_24,0.07398,0.00000,-0.9849
0.10163,-0.10177,0,gen_mimicgen_failed.hdf5,demo_240,0.20414,0.00000,0.9988
0.25176,0.03634,0,gen_mimicgen_failed.hdf5,demo_241,0.01049,0.01631,0.6196
0.18935,-0.05905,0,gen_mimicgen_failed.hdf5,demo_242,0.19356,0.00000,0.9983
0.19571,0.11222,0,gen_mimicgen_failed.hdf5,demo_243,0.10638,0.00000,0.9998
0.19992,0.05271,0,gen_mimicgen_failed.hdf5,demo_244,0.09622,0.00000,0.0000
0.17647,0.04539,0,gen_mimicgen_failed.hdf5,demo_245,0.10472,0.00000,1.0000
0.25346,0.11372,0,gen_mimicgen_failed.hdf5,demo_246,0.16398,0.00000,1.0000
0.17093,0.09788,0,gen_mimicgen_failed.hdf5,demo_247,0.08086,0.00000,0.9998
0.17426,0.08097,0,gen_mimicgen_failed.hdf5,demo_248,0.01571,0.01007,0.7323
0.20127,0.06607,0,gen_mimicgen_failed.hdf5,demo_249,0.12211,0.00000,0.9864
0.19410,-0.07942,0,gen_mimicgen_failed.hdf5,demo_25,0.06396,0.00000,-0.9994
